id,type,text1,text2,text3,text4,notes
frozen,PLANET,물 또는 암모니아 얼음은 이 세계의 주요 표면 특징입니다. 표면 아래에는 액체 상태의 바다나 암석 지각이 있을 수 있습니다.,,,,
barren,PLANET,대기에 오존층이 부족하여 근처 별에서 나오는 방사선이 이 세계 표면을 황폐화시킵니다. 중요한 지질학적 활동은 없습니다. 토착 생명체는 없습니다.,,,,
barren_deep_space,PLANET,우주를 질주하는 불모의 바위. 대기가 없으며 중요한 지질학적 활동도 없습니다.,,,,
toxic,PLANET,"탄소와 이산화황 가스는 이 세상의 대기를 지배하여 알려진 모든 생명체에 유독합니다. 또한, 가스는 표면 온도와 대기압을 극도로 높은 수준으로 증가시키는 폭주 온실 효과를 생성합니다.",,,,
jungle,PLANET,물이 풍부한 이 세계의 표면에는 무성하고 푸르른 생물권이 자리잡고 있습니다. 따뜻한 공기와 해류가 지구의 생물권에 스며들어 모든 위도에서 동식물이 살기에 완벽한 조건을 제공합니다.,,,,
terran,PLANET,"질소-산소 대기, 자기장, 충분한 양의 액체 물로 이루어진 지질학적으로 안정된 세계입니다. 회전축은 온화한 계절을 만듭니다. 이 유형의 행성은 은하계에 있는 모든 인류의 조상이 살았던 것으로 알려진 곳의 이름을 따서 명명되었습니다.",,,,
terran-eccentric,PLANET,매우 비정상적인 행성 조건에도 불구하고 지구와 호환되는 생태계가 이 세계를 잠정적으로 장악했습니다. 이 행성이 숨을 쉴 수 있는 대기를 유지하고 있다는 사실은 생물학적 생명체의 강인함과 적응력을 입증합니다.,,,,
desert,PLANET,"이 행성은 뼈처럼 건조하고 먼지로 소용돌이치며, 별의 방사선이 무자비하게 표면을 때립니다. 이 세상의 생명을 유지하는 물은 약한 자기장으로 인해 영겁의 시간 동안 흩어졌습니다.",,,,
desert1,PLANET,"이 행성은 뼈처럼 건조하고 먼지로 소용돌이치며, 별의 방사선이 무자비하게 표면을 때립니다. 이 세상의 생명을 유지하는 물은 약한 자기장으로 인해 영겁의 시간 동안 흩어졌습니다.",,,,
barren-desert,PLANET,"죽음처럼 건조한 세계, 표면은 산화철 화합물의 따뜻한 색조를 나타냅니다. 이 등급의 행성에는 희박한 대기가 지배적이며, 지배적인 이산화탄소가 가끔 휘저어 행성 전체에 먼지 폭풍을 일으키기도 합니다. 대기 중 CO2의 만년설은 계절이 바뀌면서 형성되고 승화될 수 있습니다.",,,,
arid,PLANET,"테란 표준에 비해 대기 중 물의 비율이 훨씬 낮은, 살기가 어렵고 건조한 세계입니다. 그럼에도 불구하고, 대기와 자기장은 항성 방사선으로부터 표면을 보호하여 작은 생물권이 이곳에서 천천히 존재하도록 허용합니다.",,,,
tundra,PLANET,주기적인 해빙 기간을 겪는 바다 내에 주로 존재하는 상대적으로 차분한 생물권에 의해 유지되는 질소-산소 대기를 가진 극단적인 테란 변종 세계입니다. 표면은 실제로 매우 차갑지만 예방 조치를 준수하면 인간이 생존할 수 있습니다. 지역 겨울 동안 극지방의 대기에서 이산화탄소가 얼어붙을 수 있습니다.,,,,
cryovolcanic,PLANET,암모니아나 드물게는 마그마 대신 물을 분출하는 화산으로 뒤덮인 얼어붙은 황무지입니다.,,,,
rocky_metallic,PLANET,"바위와 금속 껍질로 이루어진 세계, 그 부서진 풍경은 폭력적인 역사의 기록입니다. 수 킬로미터 깊이의 틈이 표면에 울려 퍼지고, 오래된 지구의 어떤 화산보다 작아 보이는 불활성 화산 아래에 분화구가 용암 지대를 형성합니다. 이와 같은 행성은 채굴 작업에 가치가 있습니다. 중요한 생태는 없고 대기만 미량입니다.",,,,
planet_sindria,CUSTOM,신드리안 딕타트(Sindrian Diktat)의 수도이자 지하 벌집 도시에 거주하는 수백만 명의 시민이 거주하는 곳입니다. 수세기에 걸쳐 광산이 신드리아의 지각을 휩쓸었고 최근의 자급자족 프로그램은 중공업의 조잡한 기반을 육성했습니다. 지하 매스 드라이버에서 발사된 일련의 태양 전지판에 의해 포착된 막대한 에너지는 지옥 같은 물리학을 통해 반물질이 생성된 후 중수소 및 악티늄화물과 조심스럽게 혼합된 풀러렌 껍질에 갇혀 있는 섹터에서 몇 안 되는 AM 연료 생산 시설 중 하나에 전력을 공급하는 데 사용됩니다. 성간 문명이 의존하는 비교적 안정적인 연료 알갱이.,,수 킬로미터 깊이의 구덩이와 틈이 십자형으로 얽혀 있는 이 세계적으로 훼손된 사이클론 잔해의 지각은 낮에 강렬한 방사선의 포격을 받기 때문에 서식지와 산업 시설을 지표면 깊은 곳에 건설해야 합니다. 신드리아의 인구는 대부분의 생활 환경이 열악하고 민법이 가혹한 소수의 하이브 시티에 집중되어 있습니다. 운이 좋게도 주 관료나 밀테크 기업에서 직위를 찾은 사람들 아래에는 절박한 하층민이 살고 있습니다. 자원이 산업과 군사력에 집중되었기 때문에 아스코니아 위기 동안 대규모 난민 이민으로 인한 인구 위기를 인프라가 따라잡지 못했습니다.,,
planet_salus,CUSTOM,"엄청난 질량을 지닌 거대한 가스 세계, 부서질 정도로 깊은 대기는 풍부한 암모니아와 황화물 화합물로 채색되어 있습니다. 이 세계의 밤에는 때때로 엄청난 전기 폭풍이 일어나는 것을 볼 수 있습니다. 살루스는 오래된 지구 시스템의 목성에 비해 다소 작고 상대적으로 조용한 방사선장을 가지고 있습니다.",,,,
rocky_unstable,PLANET,"지진과 폭발로 흔들리는 불안정한 세계. 표면이 냉각된 용암 바다로 덮여 있지 않은 곳은 거친 봉우리와 흩어져 있는 초화산이 지배하며, 독성 가스를 분출하여 희박하고 부식성 대기를 형성합니다. 이곳은 어떤 종류의 영구 정착도 환영하는 곳이 아닙니다.",,,,
planet_cruor,CUSTOM, Cruor는 표면이 변하기 때문에 Salus의 조수력에 의해 부서지고 다시 부서지기 때문에 항상 역류가 될 것입니다. Diktat 통치 하에서 Cruor는 임시 채굴과 감옥 운영의 세계입니다. 자유 인구는 외부 세계에서 부를 추구하는 Volturn의 계약자와 기술자로 구성됩니다. 극도로 지루한 노동자들은 딕타트 주지사가 조용히 묵인하는 활발한 암시장이 제공하는 수많은 악덕에 참여함으로써 임금을 태웁니다.,,세계의 지각은 살루스의 강력한 조석력에 의해 압착되고 갈라져 규칙적인 지진과 폭발을 일으킵니다. 휘발성 가스로 이루어진 풍부한 간헐천은 얇고 독성이 있는 대기를 유지하며 철 화합물과 결합하여 크루어에게 낙천적인 색을 선사합니다. 궤도형 굴착 장치는 좀 더 안정된 표면 지역을 돌아다니며 수출용으로 희귀하거나 단지 편리한 광석을 추출하며 노천 채굴의 상처 속에서 기계의 부식 폐허를 가끔 볼 수 있습니다. Diktat Intelligence가 운영하는 이동 노동 수용소의 상황에 대한 어두운 소문이 돌고 있습니다.,,
water,PLANET,"원시 대기는 수백 킬로미터 깊이의 세계 해양을 덮고 있습니다. 그 물에는 원시 생명체가 가득하며, 우주에서 기구를 통해 광대한 조류-아날로그 매트를 볼 수 있습니다. 바위 맨틀 위의 수빙 핵은 바다의 엄청난 압력에 의해 생성됩니다.",,,,
planet_volturn,CUSTOM,Volturn은 한때 광대하게 표류하는 식민지 매트를 형성했던 상대적으로 원시적인 토착 유기체를 대체한 재설계된 Terra 유형의 생명체가 뿌려진 세계 바다 위에 두꺼운 대기를 보유하고 있습니다. 인류는 다양한 범위의 부유 서식지에 살고 있으며 주로 복잡한 유기 화합물을 재배하고 가공하여 살아갑니다.,,"볼턴(Volturn)은 현재 멸망한 수도인 달인 오피스(Opis)를 섬기기 위한 농업과 여가의 행성으로 구상되었습니다. 아스코니아 위기로 인해 피난민들이 볼턴의 인구를 몇 배로 늘려 신드리아의 수를 능가했으며 떠다니는 생태지, 휴양지 순양함, 테라포밍 바지선을 임시 주택으로 채웠습니다. 경공업과 양식업의 경제가 널리 퍼져 있으며, 많은 제품이 세계 해양에서 번성하도록 유전자 변형된 해양 생물을 처리하여 파생되었습니다. Diktat 수비대는 악취가 나는 조류 농장과 떠다니는 빈민가, 저항 운동의 온상, 난해한 숭배, 범죄 조직이 있는 세계를 불안하게 지배하고 있습니다.",,
rocky_ice,PLANET,"메탄과 암모니아로 이루어진 얼어붙은 세계인 물얼음은 바위와 같으며 산간 노두와 큰 바위에서 발견될 수 있습니다. 행성의 별쪽 면에는 얇은 휘발성 물질 대기가 형성되어 어두운 면에서는 다시 얼어붙습니다. 대부분의 분화구는 시간이 지나면서 이 ""눈""이 쌓이면서 채워집니다.",,,,
planet_umbra,CUSTOM,"안티스(Antis)의 지역 분파인 아스코니아 혁명 위원회(Askonian Revolutionary Council)의 자리입니다. 가혹한 비상 규정으로 인해 상황은 용서할 수 없습니다. 경제 활동은 외부적으로는 버려진 코어-시추 프로젝트에서 발생하는 휘발성 물질 채굴과 광미 재처리로 구성되어 있지만, ARC는 또한 ""긴급 몰수""로 겁에 질린 독립 거래자들로 인해 Umbra에서 ""해적""이라고 불리는 활동을 허용했습니다. 소수의 난민들이 혁명에 참여하거나 다른 곳에서 길을 찾기를 희망하면서 지역 기반 시설에 부담을 주는 움브라로 왔습니다.",,"Askonia의 주요 행성과는 거리가 먼 Umbra는 메탄과 암모니아로 이루어진 얼어붙은 세계입니다. 얼음은 바위와 같으며 산악 노두와 바위에서 발견될 수 있습니다. 행성의 별쪽 면에는 얇은 휘발성 물질 대기가 형성되어 어두운 면에서는 다시 얼어붙습니다. 대부분의 분화구는 시간이 지나면서 이 ""눈""이 쌓이면서 채워집니다. 빙하 지각 아래 수 킬로미터에 묻혀 있는 열악한 암석 맨틀에서 더 무거운 물질을 채굴하는 일이 있습니다. 서식지는 깊이 파묻혀 있습니다. Umbra에서의 생활은 가혹하며 이곳에서 영구적으로 살기를 기꺼이 선택하는 사람은 거의 없습니다. 소수의 이상주의적인 시스템 외부 자원봉사자들이 절실히 필요한 희망과 필수 물품을 가져옵니다.",,
star_yellow,PLANET,"G2형 1차계열성, 추정연령은 50억년이다. 표면 온도는 약 6,000도에 불과한 반면, 중심부 온도는 1,500만도를 훨씬 넘을 수 있습니다.",,,,
star_orange,PLANET,오래된 지구의 태양보다 약간 더 차갑고 작은 이 K형 별은 센타우루스자리 알파 B와 가장 유사합니다. 이 별은 특히 안정적이며 주계열의 하단에서 수백억 년 동안 타오르고 있으므로 생명을 잉태하고 생존할 가능성이 있는 숙주로 간주됩니다. 테라포밍 가능한 행성.,,,,
star_blue_giant,PLANET,온도가 매우 높고 광도가 매우 높은 O형 별. 이 별은 엄청나게 거대하지만 구성 요소를 융합하는 지옥 같은 속도로 인해 수명이 짧습니다. 별의 경우 블랙홀이나 중성자별로 변하기 전에 전체 은하계를 잠시 더 밝게 비출 수 있는 초신성으로 빠르게 폭발할 것입니다. 별의 격렬한 융합 심장에서 방출된 에너지는 강력한 항성풍으로 분출되어 밀접하게 공전하는 행성의 대기와 근처에 있는 모든 우주선의 선체를 제거합니다.,,,,
star_blue_supergiant,PLANET,"극단적인 온도, 광도, 질량 및 부피를 지닌 O형 별입니다. 초거성은 충분히 질량이 커서 수소 연소에서 헬륨으로 그리고 그 이후로 원활하게 전환됩니다. 그것은 가장 밝은 촛불 중 하나로, 가장 빠르고 밝게 타오르다가 초신성으로 폭발하여 전체 은하계를 잠시 밝게 비추고 전체 구역을 치명적인 방사선으로 휩쓸 수 있습니다. 별의 격렬한 융합 심장에서 방출된 에너지는 강력한 항성풍으로 분출되어 밀접하게 공전하는 행성의 대기와 근처에 있는 모든 우주선의 선체를 제거합니다.",,,,
star_browndwarf,PLANET,이 갈색 왜성은 중력 압축으로 인해 상당한 전자기 복사를 방출하지만 수소를 융합할 만큼 충분한 온도에 도달하지 못한 별 이하의 1차 질량입니다. 더 작은 갈색 왜성은 확실한 임계값보다는 다소 혼란스러운 스펙트럼의 거대한 가스 거인으로 분류됩니다. 갈색 왜성의 자기장은 작은 행성에 비해 강력하고 잠재적으로 소란스럽습니다.,,,,
star_neutron,PLANET," 이것은 신성에서 살았다가 죽었고, 지금은 기계적 전자기력이 아닌 강한 핵력에 의해 부피가 유지되는 매우 작고 뜨겁고 밀도가 높은 덩어리로 다시 살고 있는 별입니다. 질량이 태양 질량의 3배에 달하지만 중성자별의 반경은 오래된 지구와 거의 같습니다. 빠르게 회전하는 중성자별은 강렬한 전자기 방사선 빔을 방출할 수 있습니다. 이것은 펄서로 알려져 있습니다. 현명한 우주선 선장은 그들을 피하는 것이 좋을 것입니다.",,,,
